REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019-05-28 14:00:00,7986.22,68.01,TRADE
NSW1,2019-05-28 14:30:00,8090.12,68.68,TRADE
NSW1,2019-05-28 15:00:00,8210.82,69.69,TRADE
NSW1,2019-05-28 15:30:00,8358.46,67.99,TRADE
NSW1,2019-05-28 16:00:00,8637.45,69.89,TRADE
NSW1,2019-05-28 16:30:00,9009.52,75.36,TRADE
NSW1,2019-05-28 17:00:00,9524.33,89.52,TRADE
NSW1,2019-05-28 17:30:00,10171.68,106.39,TRADE
NSW1,2019-05-28 18:00:00,10781.52,155.53,TRADE
NSW1,2019-05-28 18:30:00,10806.52,110.26,TRADE
NSW1,2019-05-28 19:00:00,10746.93,106.68,TRADE
NSW1,2019-05-28 19:30:00,10501.62,89.75,TRADE
NSW1,2019-05-28 20:00:00,10227.93,87.2,TRADE
NSW1,2019-05-28 20:30:00,10034.26,85.09,TRADE
NSW1,2019-05-28 21:00:00,9773.24,75.72,TRADE
NSW1,2019-05-28 21:30:00,9440.86,74.57,TRADE
NSW1,2019-05-28 22:00:00,9036.3,67.82,TRADE
NSW1,2019-05-28 22:30:00,8908.78,67.68,TRADE
NSW1,2019-05-28 23:00:00,8534.24,67.77,TRADE
NSW1,2019-05-28 23:30:00,8410.14,69.18,TRADE
NSW1,2019-05-29 00:00:00,8277.44,76.29,TRADE
NSW1,2019-05-29 00:30:00,8133.82,76.49,TRADE
NSW1,2019-05-29 01:00:00,7950.06,72.76,TRADE
NSW1,2019-05-29 01:30:00,7728.07,71.44,TRADE
NSW1,2019-05-29 02:00:00,7550.1,63.61,TRADE
NSW1,2019-05-29 02:30:00,7224.58,67.49,TRADE
NSW1,2019-05-29 03:00:00,6980.56,61.17,TRADE
NSW1,2019-05-29 03:30:00,6789.4,53.42,TRADE
NSW1,2019-05-29 04:00:00,6677.91,47.34,TRADE
NSW1,2019-05-29 04:30:00,6719.68,50.79,TRADE
NSW1,2019-05-29 05:00:00,6849.33,52.98,TRADE
NSW1,2019-05-29 05:30:00,7142.74,53.14,TRADE
NSW1,2019-05-29 06:00:00,7520.97,56.0,TRADE
NSW1,2019-05-29 06:30:00,8294.85,74.12,TRADE
NSW1,2019-05-29 07:00:00,8974.28,99.83,TRADE
NSW1,2019-05-29 07:30:00,9353.04,132.91,TRADE
NSW1,2019-05-29 08:00:00,9484.83,98.21,TRADE
NSW1,2019-05-29 08:30:00,9340.49,77.92,TRADE
NSW1,2019-05-29 09:00:00,9030.79,68.89,TRADE
NSW1,2019-05-29 09:30:00,8821.73,69.18,TRADE
NSW1,2019-05-29 10:00:00,8669.31,67.94,TRADE
NSW1,2019-05-29 10:30:00,8550.48,63.61,TRADE
NSW1,2019-05-29 11:00:00,8389.05,65.15,TRADE
NSW1,2019-05-29 11:30:00,8199.92,73.47,TRADE
NSW1,2019-05-29 12:00:00,8055.9,69.69,TRADE
NSW1,2019-05-29 12:30:00,7997.36,67.95,TRADE
NSW1,2019-05-29 13:00:00,7966.74,71.02,TRADE
NSW1,2019-05-29 13:30:00,7971.32,69.79,TRADE
NSW1,2019-05-29 14:00:00,7953.51,70.46,TRADE
NSW1,2019-05-29 14:30:00,7967.4,74.98,TRADE
NSW1,2019-05-29 15:00:00,8090.9,69.72,TRADE
NSW1,2019-05-29 15:30:00,8247.31,71.98,TRADE
NSW1,2019-05-29 16:00:00,8589.21,86.38,TRADE
NSW1,2019-05-29 16:30:00,8913.53,87.94,TRADE
NSW1,2019-05-29 17:00:00,9343.91,90.41,TRADE
NSW1,2019-05-29 17:30:00,9919.72,106.67,TRADE
NSW1,2019-05-29 18:00:00,10404.26,234.33,TRADE
NSW1,2019-05-29 18:30:00,10390.71,116.15,TRADE
NSW1,2019-05-29 19:00:00,10345.97,99.15,TRADE
NSW1,2019-05-29 19:30:00,10123.84,88.25,TRADE
NSW1,2019-05-29 20:00:00,9910.63,96.29,TRADE
NSW1,2019-05-29 20:30:00,9801.36,93.72,TRADE
NSW1,2019-05-29 21:00:00,9623.92,87.91,TRADE
NSW1,2019-05-29 21:30:00,9357.8,82.01,TRADE
NSW1,2019-05-29 22:00:00,9006.01,72.67,TRADE
NSW1,2019-05-29 22:30:00,8849.04,75.76,TRADE
NSW1,2019-05-29 23:00:00,8648.59,75.5,TRADE
NSW1,2019-05-29 23:30:00,8467.92,86.74,TRADE
NSW1,2019-05-30 00:00:00,8284.08,87.16,TRADE
NSW1,2019-05-30 00:30:00,8095.28,88.07,TRADE
NSW1,2019-05-30 01:00:00,7907.53,80.78,TRADE
NSW1,2019-05-30 01:30:00,7738.94,79.61,TRADE
NSW1,2019-05-30 02:00:00,7489.59,74.59,TRADE
NSW1,2019-05-30 02:30:00,7224.55,67.5,TRADE
NSW1,2019-05-30 03:00:00,6981.82,63.3,TRADE
NSW1,2019-05-30 03:30:00,6854.72,63.49,TRADE
NSW1,2019-05-30 04:00:00,6795.33,53.47,TRADE
NSW1,2019-05-30 04:30:00,6830.04,52.17,TRADE
NSW1,2019-05-30 05:00:00,6964.22,53.31,TRADE
NSW1,2019-05-30 05:30:00,7381.32,65.54,TRADE
NSW1,2019-05-30 06:00:00,7806.29,68.16,TRADE
NSW1,2019-05-30 06:30:00,8561.1,111.46,TRADE
NSW1,2019-05-30 07:00:00,9424.58,199.26,TRADE
NSW1,2019-05-30 07:30:00,9923.44,132.42,TRADE
NSW1,2019-05-30 08:00:00,10133.25,248.66,TRADE
NSW1,2019-05-30 08:30:00,9883.23,85.04,TRADE
NSW1,2019-05-30 09:00:00,9491.89,72.71,TRADE
NSW1,2019-05-30 09:30:00,9267.41,68.92,TRADE
NSW1,2019-05-30 10:00:00,8966.23,54.48,TRADE
NSW1,2019-05-30 10:30:00,8773.93,62.33,TRADE
NSW1,2019-05-30 11:00:00,8548.87,63.15,TRADE
NSW1,2019-05-30 11:30:00,8337.2,74.72,TRADE
NSW1,2019-05-30 12:00:00,8177.54,67.64,TRADE
NSW1,2019-05-30 12:30:00,8094.18,69.09,TRADE
NSW1,2019-05-30 13:00:00,8037.9,70.02,TRADE
NSW1,2019-05-30 13:30:00,8030.17,67.05,TRADE
NSW1,2019-05-30 14:00:00,8021.74,71.8,TRADE
NSW1,2019-05-30 14:30:00,8047.13,68.99,TRADE
NSW1,2019-05-30 15:00:00,8169.08,67.68,TRADE
NSW1,2019-05-30 15:30:00,8312.0,68.36,TRADE
NSW1,2019-05-30 16:00:00,8662.13,70.46,TRADE
NSW1,2019-05-30 16:30:00,9091.75,79.98,TRADE
NSW1,2019-05-30 17:00:00,9714.05,91.36,TRADE
NSW1,2019-05-30 17:30:00,10443.63,92.07,TRADE
NSW1,2019-05-30 18:00:00,11114.07,120.06,TRADE
NSW1,2019-05-30 18:30:00,11172.72,94.13,TRADE
NSW1,2019-05-30 19:00:00,11209.02,98.0,TRADE
NSW1,2019-05-30 19:30:00,11095.96,89.96,TRADE
NSW1,2019-05-30 20:00:00,10891.82,92.52,TRADE
NSW1,2019-05-30 20:30:00,10836.05,93.75,TRADE
NSW1,2019-05-30 21:00:00,10607.49,91.42,TRADE
NSW1,2019-05-30 21:30:00,10226.12,85.3,TRADE
NSW1,2019-05-30 22:00:00,9831.29,78.5,TRADE
NSW1,2019-05-30 22:30:00,9631.34,81.16,TRADE
NSW1,2019-05-30 23:00:00,9230.35,72.78,TRADE
NSW1,2019-05-30 23:30:00,8992.85,77.7,TRADE
NSW1,2019-05-31 00:00:00,8766.64,79.74,TRADE
NSW1,2019-05-31 00:30:00,8559.26,86.12,TRADE
NSW1,2019-05-31 01:00:00,8413.37,81.22,TRADE
NSW1,2019-05-31 01:30:00,8172.89,80.04,TRADE
NSW1,2019-05-31 02:00:00,7938.5,77.29,TRADE
NSW1,2019-05-31 02:30:00,7611.17,65.69,TRADE
NSW1,2019-05-31 03:00:00,7357.52,55.26,TRADE
NSW1,2019-05-31 03:30:00,7155.37,49.94,TRADE
NSW1,2019-05-31 04:00:00,7053.71,48.4,TRADE
NSW1,2019-05-31 04:30:00,7112.84,50.38,TRADE
NSW1,2019-05-31 05:00:00,7310.41,55.02,TRADE
NSW1,2019-05-31 05:30:00,7692.61,66.28,TRADE
NSW1,2019-05-31 06:00:00,8149.95,67.54,TRADE
NSW1,2019-05-31 06:30:00,8989.94,89.02,TRADE
NSW1,2019-05-31 07:00:00,9750.73,109.52,TRADE
NSW1,2019-05-31 07:30:00,10274.89,116.57,TRADE
NSW1,2019-05-31 08:00:00,10552.81,127.35,TRADE
NSW1,2019-05-31 08:30:00,10381.35,105.61,TRADE
NSW1,2019-05-31 09:00:00,10013.66,86.26,TRADE
NSW1,2019-05-31 09:30:00,9709.96,75.72,TRADE
NSW1,2019-05-31 10:00:00,9406.15,84.72,TRADE
NSW1,2019-05-31 10:30:00,9205.28,88.13,TRADE
NSW1,2019-05-31 11:00:00,8940.5,80.33,TRADE
NSW1,2019-05-31 11:30:00,8647.36,80.11,TRADE
NSW1,2019-05-31 12:00:00,8440.51,75.18,TRADE
NSW1,2019-05-31 12:30:00,8287.42,76.32,TRADE
NSW1,2019-05-31 13:00:00,8193.9,75.45,TRADE
NSW1,2019-05-31 13:30:00,8155.86,76.4,TRADE
NSW1,2019-05-31 14:00:00,8151.24,74.97,TRADE
NSW1,2019-05-31 14:30:00,8206.64,88.12,TRADE
NSW1,2019-05-31 15:00:00,8321.66,86.26,TRADE
NSW1,2019-05-31 15:30:00,8390.2,84.13,TRADE
NSW1,2019-05-31 16:00:00,8667.1,89.0,TRADE
NSW1,2019-05-31 16:30:00,9040.14,90.38,TRADE
NSW1,2019-05-31 17:00:00,9558.28,98.67,TRADE
NSW1,2019-05-31 17:30:00,10119.31,110.51,TRADE
NSW1,2019-05-31 18:00:00,10608.84,258.8,TRADE
NSW1,2019-05-31 18:30:00,10646.51,182.33,TRADE
NSW1,2019-05-31 19:00:00,10527.69,109.92,TRADE
NSW1,2019-05-31 19:30:00,10429.33,90.33,TRADE
NSW1,2019-05-31 20:00:00,10206.9,92.77,TRADE
NSW1,2019-05-31 20:30:00,10098.44,94.46,TRADE
NSW1,2019-05-31 21:00:00,9920.05,94.18,TRADE
NSW1,2019-05-31 21:30:00,9777.28,92.33,TRADE
NSW1,2019-05-31 22:00:00,9487.75,90.47,TRADE
NSW1,2019-05-31 22:30:00,9414.49,97.14,TRADE
NSW1,2019-05-31 23:00:00,9089.59,91.47,TRADE
NSW1,2019-05-31 23:30:00,8942.02,94.51,TRADE
NSW1,2019-06-01 00:00:00,8783.37,88.79,TRADE
NSW1,2019-06-01 00:30:00,8533.47,92.24,TRADE
NSW1,2019-06-01 01:00:00,8277.33,87.72,TRADE
NSW1,2019-06-01 01:30:00,8022.24,81.44,TRADE
NSW1,2019-06-01 02:00:00,7776.99,84.77,TRADE
NSW1,2019-06-01 02:30:00,7470.54,84.11,TRADE
NSW1,2019-06-01 03:00:00,7190.27,75.52,TRADE
NSW1,2019-06-01 03:30:00,7042.08,71.07,TRADE
NSW1,2019-06-01 04:00:00,6869.99,67.72,TRADE
NSW1,2019-06-01 04:30:00,6868.18,64.35,TRADE
NSW1,2019-06-01 05:00:00,6890.32,57.22,TRADE
NSW1,2019-06-01 05:30:00,7036.35,58.03,TRADE
NSW1,2019-06-01 06:00:00,7220.55,64.95,TRADE
NSW1,2019-06-01 06:30:00,7544.71,69.32,TRADE
NSW1,2019-06-01 07:00:00,7887.59,82.14,TRADE
NSW1,2019-06-01 07:30:00,8373.53,103.08,TRADE
NSW1,2019-06-01 08:00:00,8721.8,114.08,TRADE
NSW1,2019-06-01 08:30:00,8878.91,104.73,TRADE
NSW1,2019-06-01 09:00:00,8857.02,94.21,TRADE
NSW1,2019-06-01 09:30:00,8792.12,93.67,TRADE
NSW1,2019-06-01 10:00:00,8568.19,90.06,TRADE
NSW1,2019-06-01 10:30:00,8309.69,84.4,TRADE
NSW1,2019-06-01 11:00:00,8082.07,86.85,TRADE
NSW1,2019-06-01 11:30:00,7970.44,92.31,TRADE
NSW1,2019-06-01 12:00:00,7834.72,94.91,TRADE
NSW1,2019-06-01 12:30:00,7791.07,99.41,TRADE
NSW1,2019-06-01 13:00:00,7711.6,100.93,TRADE
NSW1,2019-06-01 13:30:00,7738.81,106.13,TRADE
NSW1,2019-06-01 14:00:00,7698.77,104.38,TRADE
NSW1,2019-06-01 14:30:00,7695.47,101.22,TRADE
NSW1,2019-06-01 15:00:00,7740.04,96.94,TRADE
NSW1,2019-06-01 15:30:00,7950.44,102.89,TRADE
NSW1,2019-06-01 16:00:00,8165.88,114.62,TRADE
NSW1,2019-06-01 16:30:00,8531.13,133.79,TRADE
NSW1,2019-06-01 17:00:00,8973.77,134.66,TRADE
NSW1,2019-06-01 17:30:00,9442.41,240.72,TRADE
NSW1,2019-06-01 18:00:00,9744.08,285.33,TRADE
NSW1,2019-06-01 18:30:00,9710.69,241.85,TRADE
NSW1,2019-06-01 19:00:00,9551.74,131.6,TRADE
NSW1,2019-06-01 19:30:00,9361.47,99.76,TRADE
NSW1,2019-06-01 20:00:00,9141.86,105.91,TRADE
NSW1,2019-06-01 20:30:00,9034.59,175.97,TRADE
NSW1,2019-06-01 21:00:00,8896.46,104.24,TRADE
NSW1,2019-06-01 21:30:00,8720.49,104.82,TRADE
NSW1,2019-06-01 22:00:00,8602.27,100.71,TRADE
NSW1,2019-06-01 22:30:00,8557.82,110.45,TRADE
NSW1,2019-06-01 23:00:00,8424.25,105.57,TRADE
NSW1,2019-06-01 23:30:00,8267.63,97.5,TRADE
NSW1,2019-06-02 00:00:00,8148.66,102.77,TRADE
NSW1,2019-06-02 00:30:00,7848.58,87.12,TRADE
NSW1,2019-06-02 01:00:00,7635.41,89.75,TRADE
NSW1,2019-06-02 01:30:00,7384.08,91.0,TRADE
NSW1,2019-06-02 02:00:00,7200.44,98.43,TRADE
NSW1,2019-06-02 02:30:00,6936.11,82.67,TRADE
NSW1,2019-06-02 03:00:00,6739.76,83.11,TRADE
NSW1,2019-06-02 03:30:00,6608.66,87.92,TRADE
NSW1,2019-06-02 04:00:00,6517.79,84.79,TRADE
NSW1,2019-06-02 04:30:00,6542.54,82.94,TRADE
NSW1,2019-06-02 05:00:00,6561.58,74.74,TRADE
NSW1,2019-06-02 05:30:00,6687.31,75.08,TRADE
NSW1,2019-06-02 06:00:00,6792.9,70.59,TRADE
NSW1,2019-06-02 06:30:00,7063.38,74.67,TRADE
NSW1,2019-06-02 07:00:00,7296.35,77.1,TRADE
NSW1,2019-06-02 07:30:00,7617.87,88.18,TRADE
NSW1,2019-06-02 08:00:00,7959.7,102.49,TRADE
NSW1,2019-06-02 08:30:00,8191.54,186.14,TRADE
NSW1,2019-06-02 09:00:00,8236.03,91.62,TRADE
NSW1,2019-06-02 09:30:00,8197.32,89.14,TRADE
NSW1,2019-06-02 10:00:00,8113.47,118.43,TRADE
NSW1,2019-06-02 10:30:00,8004.09,150.79,TRADE
NSW1,2019-06-02 11:00:00,7846.46,92.83,TRADE
NSW1,2019-06-02 11:30:00,7713.16,90.24,TRADE
NSW1,2019-06-02 12:00:00,7538.6,90.95,TRADE
NSW1,2019-06-02 12:30:00,7455.5,91.81,TRADE
NSW1,2019-06-02 13:00:00,7446.0,91.4,TRADE
NSW1,2019-06-02 13:30:00,7475.68,96.3,TRADE
NSW1,2019-06-02 14:00:00,7587.07,98.91,TRADE
NSW1,2019-06-02 14:30:00,7641.16,94.96,TRADE
NSW1,2019-06-02 15:00:00,7776.47,99.03,TRADE
NSW1,2019-06-02 15:30:00,7875.81,110.13,TRADE
NSW1,2019-06-02 16:00:00,8166.98,163.47,TRADE
NSW1,2019-06-02 16:30:00,8411.21,87.8,TRADE
NSW1,2019-06-02 17:00:00,8867.61,115.96,TRADE
NSW1,2019-06-02 17:30:00,9371.99,166.72,TRADE
NSW1,2019-06-02 18:00:00,9790.93,267.92,TRADE
NSW1,2019-06-02 18:30:00,9800.21,206.9,TRADE
NSW1,2019-06-02 19:00:00,9626.48,129.46,TRADE
NSW1,2019-06-02 19:30:00,9413.31,103.71,TRADE
NSW1,2019-06-02 20:00:00,9175.72,108.28,TRADE
NSW1,2019-06-02 20:30:00,9048.65,106.29,TRADE
NSW1,2019-06-02 21:00:00,8949.85,100.24,TRADE
NSW1,2019-06-02 21:30:00,8683.99,78.12,TRADE
NSW1,2019-06-02 22:00:00,8441.54,76.53,TRADE
NSW1,2019-06-02 22:30:00,8249.33,76.27,TRADE
NSW1,2019-06-02 23:00:00,7988.67,71.95,TRADE
NSW1,2019-06-02 23:30:00,7855.41,69.51,TRADE
NSW1,2019-06-03 00:00:00,7703.92,76.29,TRADE
NSW1,2019-06-03 00:30:00,7416.72,71.08,TRADE
NSW1,2019-06-03 01:00:00,7250.35,72.34,TRADE
NSW1,2019-06-03 01:30:00,7085.83,68.94,TRADE
NSW1,2019-06-03 02:00:00,6900.11,70.08,TRADE
NSW1,2019-06-03 02:30:00,6723.39,64.78,TRADE
NSW1,2019-06-03 03:00:00,6537.13,50.09,TRADE
NSW1,2019-06-03 03:30:00,6458.17,51.47,TRADE
NSW1,2019-06-03 04:00:00,6396.97,50.75,TRADE
NSW1,2019-06-03 04:30:00,6485.28,61.8,TRADE
NSW1,2019-06-03 05:00:00,6610.45,64.13,TRADE
NSW1,2019-06-03 05:30:00,6997.92,70.95,TRADE
NSW1,2019-06-03 06:00:00,7435.99,84.03,TRADE
NSW1,2019-06-03 06:30:00,8115.02,146.71,TRADE
NSW1,2019-06-03 07:00:00,8820.34,147.31,TRADE
NSW1,2019-06-03 07:30:00,9272.35,114.63,TRADE
NSW1,2019-06-03 08:00:00,9565.51,194.97,TRADE
NSW1,2019-06-03 08:30:00,9531.58,214.82,TRADE
NSW1,2019-06-03 09:00:00,9226.21,91.23,TRADE
NSW1,2019-06-03 09:30:00,9076.87,92.69,TRADE
NSW1,2019-06-03 10:00:00,8853.88,88.15,TRADE
NSW1,2019-06-03 10:30:00,8738.56,93.78,TRADE
NSW1,2019-06-03 11:00:00,8597.24,79.16,TRADE
NSW1,2019-06-03 11:30:00,8511.85,79.8,TRADE
NSW1,2019-06-03 12:00:00,8488.74,82.87,TRADE
NSW1,2019-06-03 12:30:00,8520.55,75.43,TRADE
NSW1,2019-06-03 13:00:00,8549.19,73.23,TRADE
NSW1,2019-06-03 13:30:00,8511.99,70.33,TRADE
NSW1,2019-06-03 14:00:00,8474.62,71.8,TRADE
NSW1,2019-06-03 14:30:00,8544.21,86.74,TRADE
NSW1,2019-06-03 15:00:00,8549.77,71.5,TRADE
NSW1,2019-06-03 15:30:00,8662.38,93.96,TRADE
NSW1,2019-06-03 16:00:00,8975.83,108.47,TRADE
NSW1,2019-06-03 16:30:00,9355.16,98.15,TRADE
NSW1,2019-06-03 17:00:00,9963.35,193.15,TRADE
NSW1,2019-06-03 17:30:00,10680.04,203.99,TRADE
NSW1,2019-06-03 18:00:00,11184.47,288.79,TRADE
NSW1,2019-06-03 18:30:00,11185.5,279.31,TRADE
NSW1,2019-06-03 19:00:00,11144.7,277.91,TRADE
NSW1,2019-06-03 19:30:00,10881.33,157.18,TRADE
NSW1,2019-06-03 20:00:00,10596.58,141.3,TRADE
NSW1,2019-06-03 20:30:00,10439.08,143.55,TRADE
NSW1,2019-06-03 21:00:00,10195.65,113.04,TRADE
NSW1,2019-06-03 21:30:00,9936.41,117.6,TRADE
NSW1,2019-06-03 22:00:00,9576.66,105.38,TRADE
NSW1,2019-06-03 22:30:00,9381.75,110.12,TRADE
NSW1,2019-06-03 23:00:00,9004.0,86.96,TRADE
NSW1,2019-06-03 23:30:00,8864.06,99.11,TRADE
NSW1,2019-06-04 00:00:00,8642.71,99.53,TRADE
NSW1,2019-06-04 00:30:00,8408.58,102.98,TRADE
NSW1,2019-06-04 01:00:00,8249.65,98.42,TRADE
NSW1,2019-06-04 01:30:00,8060.18,100.03,TRADE
NSW1,2019-06-04 02:00:00,7797.82,85.33,TRADE
NSW1,2019-06-04 02:30:00,7511.17,90.58,TRADE
NSW1,2019-06-04 03:00:00,7261.99,81.69,TRADE
NSW1,2019-06-04 03:30:00,7105.09,74.49,TRADE
NSW1,2019-06-04 04:00:00,7013.9,72.74,TRADE
NSW1,2019-06-04 04:30:00,7023.44,74.71,TRADE
NSW1,2019-06-04 05:00:00,7125.25,71.67,TRADE
NSW1,2019-06-04 05:30:00,7527.43,79.14,TRADE
NSW1,2019-06-04 06:00:00,7974.04,94.34,TRADE
NSW1,2019-06-04 06:30:00,8843.55,118.2,TRADE
NSW1,2019-06-04 07:00:00,9641.55,162.6,TRADE
NSW1,2019-06-04 07:30:00,10203.59,158.41,TRADE
NSW1,2019-06-04 08:00:00,10532.34,294.18,TRADE
NSW1,2019-06-04 08:30:00,10522.46,233.83,TRADE
NSW1,2019-06-04 09:00:00,10399.43,139.88,TRADE
NSW1,2019-06-04 09:30:00,10312.59,124.17,TRADE
NSW1,2019-06-04 10:00:00,10230.02,122.36,TRADE
NSW1,2019-06-04 10:30:00,10136.29,110.01,TRADE
NSW1,2019-06-04 11:00:00,10032.13,102.83,TRADE
NSW1,2019-06-04 11:30:00,9904.98,101.13,TRADE
NSW1,2019-06-04 12:00:00,9760.84,111.47,TRADE
NSW1,2019-06-04 12:30:00,9745.65,110.0,TRADE
NSW1,2019-06-04 13:00:00,9649.62,92.98,TRADE
NSW1,2019-06-04 13:30:00,9674.19,100.5,TRADE
NSW1,2019-06-04 14:00:00,9550.41,80.29,TRADE
NSW1,2019-06-04 14:30:00,9532.89,92.27,TRADE
NSW1,2019-06-04 15:00:00,9585.67,94.77,TRADE
NSW1,2019-06-04 15:30:00,9767.57,104.13,TRADE
NSW1,2019-06-04 16:00:00,10046.72,240.01,TRADE
NSW1,2019-06-04 16:30:00,10357.83,299.6,TRADE
NSW1,2019-06-04 17:00:00,10915.99,256.8,TRADE
NSW1,2019-06-04 17:30:00,11573.24,1095.59,TRADE
NSW1,2019-06-04 18:00:00,12112.84,295.1,TRADE
NSW1,2019-06-04 18:30:00,12107.14,290.62,TRADE
NSW1,2019-06-04 19:00:00,12065.53,344.61,TRADE
NSW1,2019-06-04 19:30:00,11706.92,158.19,TRADE
NSW1,2019-06-04 20:00:00,11467.86,249.9,TRADE
NSW1,2019-06-04 20:30:00,11186.25,151.53,TRADE
NSW1,2019-06-04 21:00:00,10857.31,154.73,TRADE
NSW1,2019-06-04 21:30:00,10444.3,123.31,TRADE
NSW1,2019-06-04 22:00:00,10054.24,133.42,TRADE
NSW1,2019-06-04 22:30:00,9799.53,124.18,TRADE
NSW1,2019-06-04 23:00:00,9386.08,116.88,TRADE
NSW1,2019-06-04 23:30:00,9139.54,123.57,TRADE
NSW1,2019-06-05 00:00:00,8940.71,100.25,TRADE
NSW1,2019-06-05 00:30:00,8710.58,101.36,TRADE
NSW1,2019-06-05 01:00:00,8448.68,95.58,TRADE
NSW1,2019-06-05 01:30:00,8202.16,95.75,TRADE
NSW1,2019-06-05 02:00:00,7984.17,99.63,TRADE
NSW1,2019-06-05 02:30:00,7625.22,95.56,TRADE
NSW1,2019-06-05 03:00:00,7352.44,99.21,TRADE
NSW1,2019-06-05 03:30:00,7162.15,93.28,TRADE
NSW1,2019-06-05 04:00:00,7044.12,81.5,TRADE
NSW1,2019-06-05 04:30:00,7126.49,84.68,TRADE
NSW1,2019-06-05 05:00:00,7234.18,89.05,TRADE
NSW1,2019-06-05 05:30:00,7637.93,93.46,TRADE
NSW1,2019-06-05 06:00:00,8077.93,99.72,TRADE
NSW1,2019-06-05 06:30:00,8890.43,119.19,TRADE
NSW1,2019-06-05 07:00:00,9721.16,208.29,TRADE
NSW1,2019-06-05 07:30:00,10253.44,250.9,TRADE
NSW1,2019-06-05 08:00:00,10614.46,287.97,TRADE
NSW1,2019-06-05 08:30:00,10587.56,243.38,TRADE
NSW1,2019-06-05 09:00:00,10292.95,139.88,TRADE
NSW1,2019-06-05 09:30:00,10175.53,198.52,TRADE
NSW1,2019-06-05 10:00:00,10112.87,142.22,TRADE
NSW1,2019-06-05 10:30:00,10023.53,121.14,TRADE
NSW1,2019-06-05 11:00:00,9905.14,119.83,TRADE
NSW1,2019-06-05 11:30:00,9601.41,116.95,TRADE
NSW1,2019-06-05 12:00:00,9285.6,98.21,TRADE
NSW1,2019-06-05 12:30:00,9050.89,89.0,TRADE
NSW1,2019-06-05 13:00:00,8859.99,76.96,TRADE
NSW1,2019-06-05 13:30:00,8847.49,92.05,TRADE
NSW1,2019-06-05 14:00:00,8854.38,91.53,TRADE
NSW1,2019-06-05 14:30:00,8898.46,91.63,TRADE
NSW1,2019-06-05 15:00:00,8961.93,105.99,TRADE
NSW1,2019-06-05 15:30:00,9035.05,127.19,TRADE
NSW1,2019-06-05 16:00:00,9333.21,175.19,TRADE
NSW1,2019-06-05 16:30:00,9703.81,121.75,TRADE
NSW1,2019-06-05 17:00:00,10316.14,217.8,TRADE
NSW1,2019-06-05 17:30:00,11114.92,227.35,TRADE
NSW1,2019-06-05 18:00:00,11649.05,316.53,TRADE
NSW1,2019-06-05 18:30:00,11644.82,304.37,TRADE
NSW1,2019-06-05 19:00:00,11493.24,301.45,TRADE
NSW1,2019-06-05 19:30:00,11187.28,240.63,TRADE
NSW1,2019-06-05 20:00:00,10962.05,245.38,TRADE
NSW1,2019-06-05 20:30:00,10786.43,178.03,TRADE
NSW1,2019-06-05 21:00:00,10522.26,110.53,TRADE
NSW1,2019-06-05 21:30:00,10219.88,124.84,TRADE
NSW1,2019-06-05 22:00:00,9919.32,109.02,TRADE
NSW1,2019-06-05 22:30:00,9730.13,160.53,TRADE
NSW1,2019-06-05 23:00:00,9346.79,123.14,TRADE
NSW1,2019-06-05 23:30:00,9065.53,116.22,TRADE
NSW1,2019-06-06 00:00:00,8849.68,118.28,TRADE
NSW1,2019-06-06 00:30:00,8648.02,112.06,TRADE
NSW1,2019-06-06 01:00:00,8409.96,116.27,TRADE
NSW1,2019-06-06 01:30:00,8199.48,126.83,TRADE
NSW1,2019-06-06 02:00:00,7987.09,114.24,TRADE
NSW1,2019-06-06 02:30:00,7708.12,91.33,TRADE
NSW1,2019-06-06 03:00:00,7481.72,86.68,TRADE
NSW1,2019-06-06 03:30:00,7331.05,87.03,TRADE
NSW1,2019-06-06 04:00:00,7230.5,80.81,TRADE
NSW1,2019-06-06 04:30:00,7199.22,70.99,TRADE
NSW1,2019-06-06 05:00:00,7379.17,82.3,TRADE
NSW1,2019-06-06 05:30:00,7781.58,85.39,TRADE
NSW1,2019-06-06 06:00:00,8230.07,106.68,TRADE
NSW1,2019-06-06 06:30:00,9083.62,146.45,TRADE
NSW1,2019-06-06 07:00:00,9925.82,185.71,TRADE
NSW1,2019-06-06 07:30:00,10569.12,168.2,TRADE
NSW1,2019-06-06 08:00:00,10767.52,276.36,TRADE
NSW1,2019-06-06 08:30:00,10532.01,176.02,TRADE
NSW1,2019-06-06 09:00:00,10110.54,132.16,TRADE
NSW1,2019-06-06 09:30:00,9799.44,138.59,TRADE
NSW1,2019-06-06 10:00:00,9428.43,102.09,TRADE
NSW1,2019-06-06 10:30:00,9170.49,120.3,TRADE
NSW1,2019-06-06 11:00:00,8877.33,115.63,TRADE
NSW1,2019-06-06 11:30:00,8614.42,94.07,TRADE
NSW1,2019-06-06 12:00:00,8351.68,72.44,TRADE
NSW1,2019-06-06 12:30:00,8235.76,83.55,TRADE
NSW1,2019-06-06 13:00:00,8134.2,80.97,TRADE
NSW1,2019-06-06 13:30:00,8134.51,91.82,TRADE
NSW1,2019-06-06 14:00:00,8111.73,87.59,TRADE
NSW1,2019-06-06 14:30:00,8133.28,101.03,TRADE
NSW1,2019-06-06 15:00:00,8190.93,116.51,TRADE
NSW1,2019-06-06 15:30:00,8384.29,118.06,TRADE
